Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau
Universidade Lusíada;2400;Centro Universitário Lusíada - Lisboa;2410;Privado;Universitário;Psicologia;9219;Licenciatura 1.º ciclo
Universidade Lusíada;2400;Centro Universitário Lusíada - Lisboa;2410;Privado;Universitário;Relações Internacionais;9229;Licenciatura 1.º ciclo
Universidade Lusíada;2400;Centro Universitário Lusíada - Lisboa;2410;Privado;Universitário;Serviço Social;9238;Licenciatura 1.º ciclo
Universidade Lusíada;2400;Centro Universitário Lusíada - Lisboa;2410;Privado;Universitário;Arquitetura;9257;Mestrado Integrado
Universidade Lusíada;2400;Centro Universitário Lusíada - Lisboa;2410;Privado;Universitário;Gestão das Organizações Desportivas;9763;Licenciatura 1.º ciclo
Universidade Lusíada;2400;Centro Universitário Lusíada - Lisboa;2410;Privado;Universitário;Gestão do Turismo;L191;Licenciatura 1.º ciclo
Universidade Lusíada;2400;Centro Universitário Lusíada - Lisboa;2410;Privado;Universitário;Segurança e Justiça;L349;Licenciatura 1.º ciclo
Universidade Lusíada;2400;Centro Universitário Lusíada - Lisboa;2410;Privado;Universitário;Artes e Comunicação Multimédia;L374;Licenciatura 1.º ciclo
Universidade Lusíada;2400;Centro Universitário Lusíada - Norte (campus de Vila Nova de Famalicão);2450;Privado;Universitário;Contabilidade;9056;Licenciatura 1.º ciclo
Universidade Lusíada;2400;Centro Universitário Lusíada - Norte (campus de Vila Nova de Famalicão);2450;Privado;Universitário;Design;9069;Licenciatura 1.º ciclo
Universidade Lusíada;2400;Centro Universitário Lusíada - Norte (campus de Vila Nova de Famalicão);2450;Privado;Universitário;Engenharia e Gestão Industrial;9104;Licenciatura 1.º ciclo
Universidade Lusíada;2400;Centro Universitário Lusíada - Norte (campus de Vila Nova de Famalicão);2450;Privado;Universitário;Engenharia Mecânica;9123;Licenciatura 1.º ciclo
Universidade Lusíada;2400;Centro Universitário Lusíada - Norte (campus de Vila Nova de Famalicão);2450;Privado;Universitário;Gestão;9147;Licenciatura 1.º ciclo
Universidade Lusíada;2400;Centro Universitário Lusíada - Norte (campus de Vila Nova de Famalicão);2450;Privado;Universitário;Arquitetura;9257;Mestrado Integrado
Universidade Lusíada;2400;Centro Universitário Lusíada - Norte (campus de Vila Nova de Famalicão);2450;Privado;Universitário;Engenharia Electrónica e Informática;9547;Licenciatura 1.º ciclo
Universidade Lusíada;2400;Centro Universitário Lusíada - Norte (campus do Porto);2440;Privado;Universitário;Criminologia;9066;Licenciatura 1.º ciclo
Universidade Lusíada;2400;Centro Universitário Lusíada - Norte (campus do Porto);2440;Privado;Universitário;Design;9069;Licenciatura 1.º ciclo
Universidade Lusíada;2400;Centro Universitário Lusíada - Norte (campus do Porto);2440;Privado;Universitário;Direito;9078;Licenciatura 1.º ciclo
Universidade Lusíada;2400;Centro Universitário Lusíada - Norte (campus do Porto);2440;Privado;Universitário;Gestão de Empresa;9151;Licenciatura 1.º ciclo
Universidade Lusíada;2400;Centro Universitário Lusíada - Norte (campus do Porto);2440;Privado;Universitário;Marketing;9205;Licenciatura 1.º ciclo
Universidade Lusíada;2400;Centro Universitário Lusíada - Norte (campus do Porto);2440;Privado;Universitário;Psicologia;9219;Licenciatura 1.º ciclo
Universidade Lusíada;2400;Centro Universitário Lusíada - Norte (campus do Porto);2440;Privado;Universitário;Relações Internacionais;9229;Licenciatura 1.º ciclo
Universidade Lusíada;2400;Centro Universitário Lusíada - Norte (campus do Porto);2440;Privado;Universitário;Arquitetura;9257;Mestrado Integrado
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitário;Sistemas de Informação para Gestão;8288;Licenciatura 1.º ciclo
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitário;Direito;9078;Licenciatura 1.º ciclo
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitário;Economia;9081;Licenciatura 1.º ciclo
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitário;Educação Social;9084;Licenciatura 1.º ciclo
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitário;Engenharia e Gestão Industrial;9104;Licenciatura 1.º ciclo
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitário;Engenharia Informática;9119;Licenciatura 1.º ciclo
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitário;Gestão;9147;Licenciatura 1.º ciclo
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitário;Marketing;9205;Licenciatura 1.º ciclo
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitário;Psicologia;9219;Licenciatura 1.º ciclo
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitário;Relações Internacionais;9229;Licenciatura 1.º ciclo
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitário;Solicitadoria;9242;Licenciatura 1.º ciclo
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitário;Turismo;9254;Licenciatura 1.º ciclo
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitário;Arquitetura e Urbanismo;9507;Mestrado Integrado
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitário;Gestão da Hospitalidade;L105;Licenciatura 1.º ciclo
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitário;Multimédia e Artes;L182;Licenciatura 1.º ciclo
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitário;Gestão e Administração em Saúde;L360;Licenciatura 1.º ciclo
Atlântica - Instituto Universitário;2710;Atlântica - Instituto Universitário;2710;Privado;Universitário;Engenharia Mecânica;9123;Licenciatura 1.º ciclo
Atlântica - Instituto Universitário;2710;Atlântica - Instituto Universitário;2710;Privado;Universitário;Gestão;9147;Licenciatura 1.º ciclo
Atlântica - Instituto Universitário;2710;Atlântica - Instituto Universitário;2710;Privado;Universitário;Gestão de Sistemas e Computação;9159;Licenciatura 1.º ciclo
Atlântica - Instituto Universitário;2710;Atlântica - Instituto Universitário;2710;Privado;Universitário;Gestão em Saúde;9170;Licenciatura 1.º ciclo
Atlântica - Instituto Universitário;2710;Atlântica - Instituto Universitário;2710;Privado;Universitário;Ciências da Nutrição;9554;Licenciatura 1.º ciclo
Atlântica - Instituto Universitário;2710;Atlântica - Instituto Universitário;2710;Privado;Universitário;Engenharia Aeronáutica;9740;Licenciatura 1.º ciclo
Atlântica - Instituto Universitário;2710;Atlântica - Instituto Universitário;2710;Privado;Universitário;Gestão do Transporte Aéreo;L197;Licenciatura 1.º ciclo
Atlântica - Instituto Universitário;2710;Atlântica - Instituto Universitário;2710;Privado;Universitário;Gestão da Segurança, Emergência e Protecção Civil;L200;Licenciatura 1.º ciclo
Atlântica - Instituto Universitário;2710;Atlântica - Instituto Universitário;2710;Privado;Universitário;Design UX/UI;L369;Licenciatura 1.º ciclo
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitário;Ciência Política e Relações Internacionais;9020;Licenciatura 1.º ciclo
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitário;Ciências da Comunicação;9023;Licenciatura 1.º ciclo
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitário;Ciências Empresariais;9045;Licenciatura 1.º ciclo
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitário;Criminologia;9066;Licenciatura 1.º ciclo
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitário;Engenharia Informática;9119;Licenciatura 1.º ciclo
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitário;Psicologia;9219;Licenciatura 1.º ciclo
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitário;Arquitetura;9257;Mestrado Integrado
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitário;Ciências Farmacêuticas;9494;Mestrado Integrado
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitário;Medicina Dentária;9548;Mestrado Integrado
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitário;Ciências da Nutrição;9554;Licenciatura 1.º ciclo
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitário;Medicina;9813;Mestrado Integrado
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitário;Criminologia (regime de ensino a distância);L247;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Gestão Aeronáutica;8042;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Animação Digital;8158;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Ciência e Tecnologias do Som;8455;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Biologia;9011;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Bioquímica;9015;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Biotecnologia;9016;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Ciência Política e Relações Internacionais;9020;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Ciências da Comunicação;9023;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Comunicação Aplicada: Marketing, Publicidade e Relações Públicas;9051;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Contabilidade, Fiscalidade e Auditoria;9065;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Criminologia;9066;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Design de Comunicação;9070;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Direito;9078;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Economia;9081;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Engenharia Civil;9089;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Engenharia do Ambiente;9099;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Engenharia e Gestão Industrial;9104;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Engenharia Electrotécnica;9109;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Engenharia Informática;9119;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Estudos Europeus e Relações Internacionais;9136;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Gestão de Empresas;9152;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Gestão de Recursos Humanos;9157;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Informática de Gestão;9186;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Psicologia;9219;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Serviço Social;9238;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Sociologia;9240;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Turismo;9254;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Arquitetura;9257;Mestrado Integrado
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Engenharia Biomédica;9455;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Ciências Farmacêuticas;9494;Mestrado Integrado
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Ciências da Nutrição;9554;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Fotografia;9645;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Comunicação e Jornalismo;9662;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Educação Física e Desporto;9736;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Artes Visuais;9817;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Medicina Veterinária;9847;Mestrado Integrado
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Engenharia Informática, Redes e Telecomunicações;L119;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Ciências da Educação - Educação Social;L144;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Videojogos;L165;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Ciência de Dados;L188;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Design e Produção de Moda;L230;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Cuidados de Beleza e Bem-Estar;L267;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Computação e Matemática Aplicada;L291;Licenciatura 1.º ciclo
Universidade Lusófona;2900;Centro Universitário Lusófona - Lisboa;2910;Privado;Universitário;Bioeconomia Circular e Tecnologia;L296;Licenciatura 1.º ciclo
